run,ticket_id,identical,verdict,order1,order2,position_consistent,delta_cosine,expected_class,expected_team
M4_intersection_eval_conditioned_continuous_gated,R-1330,False,0,B,B,False,0.0007433295249938965,project_tools,(GI-IaaS) Development Platform
M4_intersection_eval_conditioned_continuous_gated,R-1343,False,0,B,TIE,False,-0.004885077476501465,software_license,(GI-IaaS) Admin - License & Asset Management
M4_intersection_eval_conditioned_continuous_gated,R-1364,False,1,B,A,True,-0.020773276686668396,software_support,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-1414,False,-1,A,B,True,-0.11347341537475586,onboarding,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-1443,False,0,TIE,B,False,0.13125711679458618,other,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-1450,False,1,B,A,True,0.1321583390235901,offboarding,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-1466,False,0,TIE,TIE,True,-0.061596453189849854,other,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-1490,False,0,A,TIE,False,-0.014555037021636963,vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)"
M4_intersection_eval_conditioned_continuous_gated,R-1499,False,0,TIE,TIE,True,-0.025798916816711426,admin_rights,(BF) Information Security Office
M4_intersection_eval_conditioned_continuous_gated,R-1500,False,1,B,A,True,-0.01654505729675293,admin_rights,(GI-CF) Robot Process Automation
M4_intersection_eval_conditioned_continuous_gated,R-1543,False,1,B,A,True,0.043737053871154785,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M4_intersection_eval_conditioned_continuous_gated,R-1578,False,1,B,A,True,-0.025459080934524536,other,(GI-SaaS) Salesforce
M4_intersection_eval_conditioned_continuous_gated,R-183,False,1,B,A,True,-0.021532058715820312,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-192,False,0,TIE,TIE,True,0.12181496620178223,vpn_access,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-201,False,1,B,A,True,0.30304737389087677,email_support,(GI-UX) Unified Communication
M4_intersection_eval_conditioned_continuous_gated,R-206,False,1,B,A,True,0.00946664810180664,other,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-265,False,1,B,A,True,0.01849883794784546,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-280,False,0,TIE,TIE,True,-0.049766480922698975,admin_rights,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-287,False,1,B,A,True,0.0029800236225128174,software_support,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-295,False,0,TIE,TIE,True,0.025647401809692383,admin_rights,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-296,False,-1,A,B,True,-0.055271148681640625,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-301,False,1,B,A,True,0.2764376103878021,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-377,False,1,B,A,True,0.5398637652397156,software_support,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-392,False,0,TIE,TIE,True,0.0652323067188263,software_support,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-412,False,1,B,A,True,0.2774762511253357,onboarding,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-429,False,1,B,A,True,0.06030076742172241,other,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-43,False,1,B,A,True,0.155897855758667,software_support,(GI-UX) Windows
M4_intersection_eval_conditioned_continuous_gated,R-439,False,0,TIE,B,False,0.0372198224067688,vpn_access,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-443,False,1,B,A,True,-0.1599217653274536,software_support,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-447,False,1,B,A,True,0.23919135332107544,other,(GI-UX) Office365 & MS-Teams
M4_intersection_eval_conditioned_continuous_gated,R-457,False,0,TIE,TIE,True,-0.028559982776641846,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M4_intersection_eval_conditioned_continuous_gated,R-461,False,-1,A,B,True,-0.16294962167739868,offboarding,(LF) IT Office Access Italy
M4_intersection_eval_conditioned_continuous_gated,R-498,False,1,B,A,True,0.20995888113975525,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-50,False,0,A,TIE,False,0.10911065340042114,vpn_access,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-500,False,-1,A,B,True,-0.1749483346939087,vpn_access,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-53,False,1,B,A,True,0.07239353656768799,software_license,(GI-IaaS) Admin - License & Asset Management
M4_intersection_eval_conditioned_continuous_gated,R-535,False,0,B,B,False,-0.0963628888130188,admin_rights,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-544,False,0,TIE,TIE,True,0.006982207298278809,other,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-55,False,0,TIE,TIE,True,0.06296122074127197,enterprise_systems,(GI-SaaS) Salesforce
M4_intersection_eval_conditioned_continuous_gated,R-567,False,-1,A,B,True,0.023481905460357666,software_license,(GI-IaaS) Development Platform
M4_intersection_eval_conditioned_continuous_gated,R-588,False,1,B,A,True,0.026075243949890137,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-598,False,1,B,A,True,0.15271639823913574,onboarding,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-629,False,1,B,A,True,0.08787459135055542,onboarding,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-64,False,0,TIE,TIE,True,-0.18308070302009583,email_support,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-659,False,-1,A,B,True,-0.13302594423294067,admin_rights,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-676,False,0,B,B,False,0.025143682956695557,other,(GI-CyberSec) Cybersecurity
M4_intersection_eval_conditioned_continuous_gated,R-728,False,1,B,A,True,0.09942305088043213,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M4_intersection_eval_conditioned_continuous_gated,R-747,False,0,TIE,TIE,True,0.05530518293380737,other,(GI-IaaS) Development Platform
M4_intersection_eval_conditioned_continuous_gated,R-770,False,0,TIE,TIE,True,-0.035221219062805176,software_license,(GI-IaaS) Development Platform
M4_intersection_eval_conditioned_continuous_gated,R-779,False,1,B,A,True,-0.08789074420928955,onboarding,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-831,False,1,B,A,True,-0.02787882089614868,hr_tools,(GI-SaaS) Salesforce
M4_intersection_eval_conditioned_continuous_gated,R-835,False,1,B,A,True,0.008194267749786377,software_license,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-837,False,0,TIE,B,False,0.05781036615371704,admin_rights,(GI-CF) Robot Process Automation
M4_intersection_eval_conditioned_continuous_gated,R-847,False,0,B,TIE,False,0.17165207862854004,admin_rights,(GI-CF) Robot Process Automation
M4_intersection_eval_conditioned_continuous_gated,R-879,False,0,TIE,TIE,True,-0.11322128772735596,other,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-889,False,-1,A,B,True,0.012413322925567627,admin_rights,(GI-CF) Robot Process Automation
M4_intersection_eval_conditioned_continuous_gated,R-890,False,0,TIE,TIE,True,-0.04174378514289856,other,(GI-UX) Windows
M4_intersection_eval_conditioned_continuous_gated,R-916,False,0,TIE,A,False,-0.28693509101867676,vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)"
M4_intersection_eval_conditioned_continuous_gated,R-927,False,0,TIE,B,False,-0.015533417463302612,other,"(GI-IaaS) Network Cloud (Azure, Remote Access)"
M4_intersection_eval_conditioned_continuous_gated,R-94,False,0,TIE,TIE,True,-0.06318396329879761,collaboration,(GI-UX) Account Management
M4_intersection_eval_conditioned_continuous_gated,R-96,False,1,B,A,True,0.1128574013710022,hardware_support,(GI-UX) Group
M4_intersection_eval_conditioned_continuous_gated,R-961,False,0,TIE,TIE,True,0.08746588230133057,other,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-962,False,0,TIE,TIE,True,0.020099282264709473,absence,(GI-SaaS) Salesforce
M4_intersection_eval_conditioned_continuous_gated,R-963,False,0,TIE,TIE,True,-0.022547245025634766,admin_rights,(GI-UX) File & Print
M4_intersection_eval_conditioned_continuous_gated,R-978,False,0,B,B,False,0.13365763425827026,admin_rights,(GI-UX) Windows
M4_intersection_eval_conditioned_continuous_gated,R-980,False,0,TIE,TIE,True,0.041269004344940186,vpn_access,(GI-UX) Network Access
M4_intersection_eval_conditioned_continuous_gated,R-996,False,1,B,A,True,0.038555920124053955,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1010,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1014,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1100,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1136,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1138,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1159,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1162,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1174,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1182,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1200,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1212,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1221,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1237,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1248,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1253,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1265,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1288,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1321,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1343,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1414,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1450,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1466,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1473,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1499,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1500,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1507,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1543,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1591,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-201,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-267,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-377,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-392,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-412,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-417,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-424,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-429,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-498,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-53,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-535,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-544,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-55,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-588,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-598,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-618,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-629,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-642,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-666,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-728,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-779,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-831,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-837,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-847,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-879,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-890,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-916,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-96,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-962,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-978,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1008,False,-1,A,B,True,0.13616067171096802,admin_rights,(GI-CF) Robot Process Automation
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-103,False,-1,A,B,True,-0.05756312608718872,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1088,False,0,TIE,TIE,True,0.051159679889678955,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1137,False,0,A,A,False,0.10908913612365723,offboarding,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1187,False,0,B,TIE,False,0.09708148241043091,enterprise_systems,(GI-IaaS) Admin - Local IT purchase
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1266,False,0,TIE,TIE,True,0.008344709873199463,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1330,False,1,B,A,True,-0.025223970413208008,project_tools,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1364,False,1,B,A,True,-0.021515443921089172,software_support,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1443,False,0,TIE,B,False,0.2230021357536316,other,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1490,False,0,TIE,TIE,True,-0.012627720832824707,vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)"
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-1578,False,-1,A,B,True,-0.19454355537891388,other,(GI-SaaS) Salesforce
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-183,False,0,B,TIE,False,0.050896644592285156,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-192,False,-1,A,B,True,0.1565185785293579,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-206,False,1,B,A,True,0.12527650594711304,other,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-265,False,0,B,TIE,False,-0.02829277515411377,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-280,False,0,TIE,B,False,0.059450626373291016,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-287,False,0,TIE,TIE,True,-0.014933794736862183,software_support,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-295,False,0,B,TIE,False,0.00846165418624878,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-296,False,0,B,B,False,0.04759979248046875,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-301,False,-1,A,B,True,0.02962210774421692,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-43,False,0,TIE,TIE,True,-0.0010715723037719727,software_support,(GI-UX) Windows
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-439,False,1,B,A,True,0.08782535791397095,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-443,False,1,B,A,True,-0.26564353704452515,software_support,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-447,False,0,TIE,TIE,True,-0.033841729164123535,other,(GI-UX) Office365 & MS-Teams
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-457,False,0,TIE,TIE,True,0.17708873748779297,offboarding,(GI-IaaS) Backend Application Srv. & Project Support
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-461,False,-1,A,B,True,-0.16294962167739868,offboarding,(LF) IT Office Access Italy
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-50,False,-1,A,B,True,0.022290289402008057,vpn_access,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-500,False,0,TIE,TIE,True,0.013935387134552002,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-567,False,0,B,TIE,False,0.04003936052322388,software_license,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-64,False,0,TIE,TIE,True,0.03380101919174194,email_support,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-659,False,0,B,B,False,-0.06411778926849365,admin_rights,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-676,False,1,B,A,True,0.051794469356536865,other,(GI-CyberSec) Cybersecurity
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-747,False,0,A,TIE,False,0.03613206744194031,other,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-770,False,0,TIE,TIE,True,-0.01782912015914917,software_license,(GI-IaaS) Development Platform
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-835,False,0,B,TIE,False,0.0365409255027771,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-889,False,0,B,B,False,-0.09925198554992676,admin_rights,(GI-CF) Robot Process Automation
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-927,False,-1,A,B,True,0.017790526151657104,other,"(GI-IaaS) Network Cloud (Azure, Remote Access)"
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-94,False,0,TIE,TIE,True,0.007973968982696533,collaboration,(GI-UX) Account Management
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-961,False,0,TIE,TIE,True,0.08271020650863647,other,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-963,False,0,TIE,TIE,True,-0.07485726475715637,admin_rights,(GI-UX) File & Print
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-980,False,0,TIE,TIE,True,0.17180317640304565,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2_gated,R-996,False,0,TIE,TIE,True,0.01569145917892456,vpn_access,(GI-UX) Network Access
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1014,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1138,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1162,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1174,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1182,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1200,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1221,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1237,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1288,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1321,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1343,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1450,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1466,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1473,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1499,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1500,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1591,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-267,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-392,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-417,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-498,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-544,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-55,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-588,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-618,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-629,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-666,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-837,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-847,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-879,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-890,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-978,True,0,TIE,TIE,,,,
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1008,False,-1,A,B,True,0.13616067171096802,admin_rights,(GI-CF) Robot Process Automation
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1010,False,0,B,B,False,0.07023376226425171,vpn_access,"(GI-IaaS) Network Cloud (Azure, Remote Access)"
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-103,False,-1,A,B,True,-0.05756312608718872,software_license,(GI-UX) Group
M5_backoff_eval_blind_continuous_liftlaplace_eb_pool_std0.5_minev2,R-1088,False,0,TIE,TIE,True,0.051159679889678955,software_license,(GI-UX) Group
